status,property_id,description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.county.name,property.sqft,property_age,basement,central_air,community_outdoor_space,community_security_features,dining_room,dishwasher,fireplace,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,recreation_facilities,shopping,single_story,two_or_more_stories,washer_dryer
sold,6512480131,200000.0,2.0,0.0,2.0,2.0,condos,32303,-84.278765,30.449312,Tallahassee,FL,Leon,1024.0,58.0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
sold,6066017818,284900.0,3.0,0.0,2.0,3.0,townhomes,32303,-84.270022,30.456138,Tallahassee,FL,Leon,3920.0,43.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
sold,6513905808,415000.0,2.0,0.0,2.0,2.0,single_family,32310,-84.627507,30.400488,Tallahassee,FL,Leon,10454.0,70.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
sold,6592350617,194628.0,2.0,2.0,1.0,3.0,single_family,32305,-84.278394,30.322251,Tallahassee,FL,Leon,41382.0,28.0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0
sold,5473936524,520000.0,2.0,2.0,1.0,4.0,single_family,32309,-84.202594,30.520298,Tallahassee,FL,Leon,23958.0,37.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1
sold,6143221479,68000.0,2.0,0.0,1.0,2.0,single_family,32305,-84.254099,30.311628,Tallahassee,FL,Leon,55757.0,62.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
sold,5493415239,145000.0,2.0,0.0,2.0,2.0,townhomes,32304,-84.316705,30.454119,Tallahassee,FL,Leon,3485.0,41.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
sold,6409080870,350000.0,2.0,2.0,1.0,3.0,townhomes,32311,-84.199628,30.436991,Tallahassee,FL,Leon,4792.0,24.0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
sold,5520668016,169500.0,2.0,2.0,1.0,3.0,single_family,32309,-84.197175,30.525512,Tallahassee,FL,Leon,19166.0,48.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
sold,6437216656,297000.0,2.0,2.0,1.0,3.0,single_family,32317,-84.217611,30.457692,Tallahassee,FL,Leon,6970.0,24.0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1
sold,6751636628,570000.0,3.0,2.0,1.0,3.0,single_family,32309,-84.120944,30.5726,Tallahassee,FL,Leon,96268.0,26.0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1
sold,6947927166,460000.0,3.0,2.0,2.0,3.0,single_family,32303,-84.276673,30.464863,Tallahassee,FL,Leon,3485.0,6.0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
sold,6455260587,312000.0,2.0,2.0,1.0,3.0,single_family,32312,-84.246864,30.597784,Tallahassee,FL,Leon,6098.0,27.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
sold,6669577022,425000.0,2.0,2.0,1.0,4.0,single_family,32309,-84.219626,30.541008,Tallahassee,FL,Leon,6098.0,30.0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0
sold,6733823507,244500.0,2.0,0.0,1.0,2.0,townhomes,32309,-84.217563,30.534245,Tallahassee,FL,Leon,1307.0,34.0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
sold,5834621017,299000.0,2.0,2.0,1.0,3.0,single_family,32311,-84.182221,30.423306,Tallahassee,FL,Leon,6970.0,19.0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
sold,6212685196,59000.0,2.0,0.0,1.0,4.0,single_family,32310,-84.296049,30.429112,Tallahassee,FL,Leon,5227.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sold,6276484489,79000.0,1.0,0.0,1.0,3.0,single_family,32310,-84.306317,30.421217,Tallahassee,FL,Leon,7841.0,67.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
sold,5676878928,660000.0,4.0,2.0,1.0,4.0,single_family,32309,-84.212326,30.552091,Tallahassee,FL,Leon,27443.0,21.0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0
sold,5591530349,570000.0,4.0,2.0,2.0,5.0,single_family,32311,-84.219585,30.411116,Tallahassee,FL,Leon,9148.0,18.0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1
sold,6932637311,228000.0,2.0,0.0,2.0,3.0,single_family,32303,-84.358103,30.517778,Tallahassee,FL,Leon,10890.0,49.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
sold,5830508890,151000.0,3.0,0.0,2.0,3.0,condos,32303,-84.340484,30.467177,Tallahassee,FL,Leon,871.0,21.0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
sold,5037801826,430000.0,3.0,2.0,2.0,4.0,single_family,32312,-84.300154,30.493363,Tallahassee,FL,Leon,35284.0,44.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
sold,6403304649,172000.0,2.0,0.0,1.0,3.0,single_family,32304,-84.343599,30.458325,Tallahassee,FL,Leon,12632.0,26.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
sold,5840435696,295000.0,2.0,0.0,1.0,3.0,single_family,32301,-84.232142,30.432998,Tallahassee,FL,Leon,12197.0,59.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
sold,5314315119,185000.0,3.0,0.0,1.0,4.0,single_family,32303,-84.323278,30.472643,Tallahassee,FL,Leon,10019.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
sold,6022826591,282000.0,2.0,2.0,1.0,3.0,single_family,32308,-84.233526,30.455982,Tallahassee,FL,Leon,11326.0,31.0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1
sold,6369349598,472500.0,3.0,2.0,1.0,3.0,single_family,32311,-84.220108,30.407421,Tallahassee,FL,Leon,8276.0,20.0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0
sold,5654985447,68000.0,1.0,0.0,0.0,1.0,condos,32304,-84.315908,30.456399,Tallahassee,FL,Leon,871.0,58.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
sold,9922392645,810000.0,3.0,3.0,1.0,4.0,single_family,32312,-84.225427,30.553851,Tallahassee,FL,Leon,23087.0,5.0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
sold,6106004175,194900.0,2.0,0.0,2.0,2.0,townhomes,32301,-84.230462,30.448637,Tallahassee,FL,Leon,7841.0,37.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
sold,6570263286,278000.0,2.0,0.0,1.0,4.0,single_family,32312,-84.221002,30.554549,Tallahassee,FL,Leon,40946.0,48.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
sold,6378704970,236000.0,2.0,0.0,1.0,3.0,single_family,32305,-84.290225,30.409578,Tallahassee,FL,Leon,22651.0,55.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
sold,5975891405,415000.0,2.0,2.0,1.0,4.0,single_family,32317,-84.1808,30.447193,Tallahassee,FL,Leon,10890.0,23.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1
sold,6099173135,112000.0,2.0,0.0,2.0,3.0,mobile,32311,-84.122079,30.381459,Tallahassee,FL,Leon,44867.0,6.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
sold,5345433617,559900.0,3.0,2.0,1.0,4.0,single_family,32311,-84.15298,30.408676,Tallahassee,FL,Leon,28750.0,9.0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
sold,5196961029,234900.0,2.0,2.0,1.0,3.0,single_family,32303,-84.335789,30.484817,Tallahassee,FL,Leon,6970.0,34.0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
sold,5634724055,50000.0,2.0,0.0,2.0,3.0,mobile,32305,-84.297302,30.329209,Tallahassee,FL,Leon,32670.0,33.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
sold,9389754366,425000.0,8.0,0.0,2.0,8.0,multi_family,32303,-84.314774,30.47308,Tallahassee,FL,Leon,4290.0,55.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
sold,5467006462,875000.0,4.0,2.0,1.0,3.0,single_family,32312,-84.288469,30.514076,Tallahassee,FL,Leon,23087.0,7.0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
sold,6931859217,200000.0,3.0,3.0,2.0,2.0,townhomes,32304,-84.305309,30.431519,Tallahassee,FL,Leon,1742.0,41.0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
sold,6509297699,388000.0,2.0,2.0,1.0,2.0,condos,30308,-84.367875,33.771413,Atlanta,GA,Fulton,1002.0,20.0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0
sold,6867035737,232000.0,1.0,1.0,2.0,2.0,condos,30319,-84.354513,33.853815,Atlanta,GA,Fulton,1133.0,65.0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
sold,5012531481,395000.0,3.0,0.0,2.0,2.0,single_family,30312,-84.376652,33.746133,Atlanta,GA,Fulton,2047.0,35.0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1
sold,6151917495,136000.0,1.0,0.0,1.0,1.0,condos,30328,-84.36953,33.923645,Sandy Springs,GA,Fulton,701.0,42.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
sold,6646913367,287000.0,1.0,0.0,1.0,1.0,condos,30327,-84.422315,33.909344,Sandy Springs,GA,Fulton,1133.0,42.0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
sold,6452331770,330000.0,3.0,2.0,2.0,3.0,single_family,30315,-84.392588,33.686138,Atlanta,GA,Fulton,5663.0,19.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
sold,9904165467,270000.0,0.0,0.0,0.0,4.0,land,30345,-84.39985945348836,33.764820529069766,Atlanta,GA,Fulton,64992.0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sold,6051050696,154000.0,1.0,0.0,1.0,2.0,condos,30316,-84.333369,33.713027,Atlanta,GA,DeKalb,4356.0,59.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
sold,9223846849,350000.0,2.0,0.0,1.0,2.0,condos,30312,-84.364263,33.729953,Atlanta,GA,Fulton,1045.0,20.0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
sold,5917772828,225900.0,3.0,1.0,2.0,3.0,townhomes,30311,-84.472233,33.756401,Atlanta,GA,Fulton,2178.0,23.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
sold,5011451471,188000.0,2.0,0.0,1.0,4.0,single_family,30314,-84.426248,33.750415,Atlanta,GA,Fulton,5314.0,80.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
sold,6204334109,642500.0,2.0,0.0,1.0,4.0,single_family,30329,-84.320508,33.818893,Atlanta,GA,DeKalb,13068.0,69.0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1
sold,6687434745,325000.0,2.0,0.0,1.0,3.0,single_family,30354,-84.413441,33.666315,Hapeville,GA,Fulton,10193.0,88.0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
sold,9514481527,620000.0,5.0,2.0,3.0,6.0,single_family,30331,-84.546358,33.654089,Atlanta,GA,Fulton,9583.0,7.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
sold,5092705900,247400.0,1.0,0.0,1.0,1.0,condos,30306,-84.356051,33.791306,Atlanta,GA,Fulton,601.0,85.0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
sold,5713518381,135000.0,1.0,0.0,1.0,3.0,single_family,30318,-84.467883,33.772867,Atlanta,GA,Fulton,12023.0,75.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
sold,6057968770,585000.0,4.0,2.0,3.0,3.0,townhomes,30328,-84.376343,33.938769,Sandy Springs,GA,Fulton,1002.0,11.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
sold,5395499051,230000.0,3.0,2.0,3.0,2.0,condos,30311,-84.444963,33.725148,Atlanta,GA,Fulton,1363.0,42.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
sold,6723487327,220000.0,1.0,1.0,1.0,1.0,condos,30308,-84.385462,33.771557,Atlanta,GA,Fulton,784.0,60.0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0
sold,6866684449,1915000.0,5.0,2.0,3.0,4.0,single_family,30307,-84.332716,33.780962,Atlanta,GA,DeKalb,74052.0,99.0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
sold,6270915016,200000.0,3.0,0.0,2.0,3.0,townhomes,30315,-84.368917,33.688571,Atlanta,GA,Fulton,1307.0,20.0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
sold,5097714424,1375000.0,5.0,2.0,1.0,5.0,single_family,30342,-84.371355,33.902487,Sandy Springs,GA,Fulton,19689.0,46.0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
sold,9794315846,710000.0,4.0,2.0,3.0,3.0,townhomes,30328,-84.376717,33.920727,Sandy Springs,GA,Fulton,1307.0,6.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
sold,6768969478,200000.0,2.0,0.0,1.0,3.0,single_family,30315,-84.381249,33.699739,Atlanta,GA,Fulton,7231.0,20.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
sold,5463775300,670000.0,2.0,3.0,1.0,1.0,condos,30326,-84.35839,33.854571,Atlanta,GA,Fulton,1315.0,15.0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
sold,9989497409,1410000.0,5.0,2.0,2.0,4.0,single_family,30318,-84.44483,33.824616,Atlanta,GA,Fulton,13068.0,4.0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
sold,9688234273,710000.0,4.0,2.0,3.0,3.0,townhomes,30328,-84.376718,33.920731,Sandy Springs,GA,Fulton,1307.0,6.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
sold,9408442388,2600000.0,3.0,3.0,2.0,2.0,condos,30309,-84.383991,33.790116,Atlanta,GA,Fulton,2570.0,8.0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1
sold,6000992752,530000.0,4.0,2.0,3.0,4.0,townhomes,30324,-84.354385,33.828134,Atlanta,GA,Fulton,1124.0,26.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
sold,6349581711,410000.0,0.0,0.0,1.0,5.0,multi_family,30310,-84.409732,33.725041,Atlanta,GA,Fulton,11252.0,105.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
sold,6179233247,210000.0,2.0,0.0,3.0,2.0,condos,30308,-84.381845,33.76036,Atlanta,GA,Fulton,932.0,62.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
sold,6317376234,565000.0,3.0,0.0,2.0,5.0,single_family,30340,-84.222232,33.871545,Atlanta,GA,DeKalb,17424.0,45.0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
sold,5929860536,705000.0,3.0,2.0,1.0,3.0,condos,30309,-84.394049,33.805169,Atlanta,GA,Fulton,1699.0,15.0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
sold,6855882216,240000.0,3.0,0.0,2.0,3.0,townhomes,30349,-84.513444,33.635444,Atlanta,GA,Fulton,2178.0,22.0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
sold,6370608447,420000.0,1.0,0.0,1.0,2.0,single_family,30317,-84.312052,33.748029,Atlanta,GA,DeKalb,4356.0,105.0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1
sold,6037041636,1400000.0,3.0,0.0,3.0,3.0,condos,30339,-84.474748,33.864662,Atlanta,GA,Cobb,2526.0,16.0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1
sold,5989015160,390000.0,2.0,2.0,1.0,2.0,condos,30339,-84.472209,33.865093,Atlanta,GA,Cobb,8930.0,17.0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1
sold,6244225051,1180000.0,3.0,0.0,1.0,3.0,condos,30305,-84.38817,33.827471,Atlanta,GA,Fulton,3206.0,38.0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1
sold,5375551467,340000.0,3.0,0.0,2.0,3.0,single_family,30315,-84.398536,33.705776,Atlanta,GA,Fulton,1694.0,9.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
sold,6573506797,250000.0,3.0,1.0,2.0,3.0,townhomes,30331,-84.507769,33.740226,Atlanta,GA,Fulton,1307.0,22.0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
sold,5240026761,89500.0,1.0,0.0,1.0,3.0,single_family,30315,-84.371539,33.694222,Atlanta,GA,Fulton,9757.0,75.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
sold,6255889291,525000.0,3.0,0.0,2.0,3.0,townhomes,30327,-84.424664,33.840398,Atlanta,GA,Fulton,1917.0,44.0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
sold,5283374756,225000.0,2.0,0.0,2.0,3.0,townhomes,30349,-84.442834,33.60501,Atlanta,GA,Clayton,3180.0,40.0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
sold,5080867070,467500.0,2.0,0.0,2.0,4.0,single_family,30318,-84.409686,33.805225,Atlanta,GA,Fulton,8834.0,75.0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
sold,6312087495,305000.0,1.0,0.0,1.0,2.0,condos,30307,-84.340178,33.765448,Atlanta,GA,DeKalb,1002.0,64.0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
sold,5417798604,226000.0,3.0,0.0,2.0,4.0,townhomes,30331,-84.520656,33.694926,Atlanta,GA,Fulton,1080.0,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
sold,6853138018,988750.0,5.0,2.0,2.0,5.0,single_family,30324,-84.351097,33.831736,Atlanta,GA,Fulton,25265.0,61.0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
sold,7456744662,304000.0,3.0,2.0,0.0,4.0,townhomes,50310,-93.664168,41.63829,Des Moines,IA,Polk,5532.0,6.0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
sold,7364465051,220000.0,2.0,2.0,0.0,3.0,single_family,50315,-93.615516,41.555129,Des Moines,IA,Polk,9235.0,67.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
sold,8248639951,25000.0,1.0,0.0,0.0,2.0,single_family,50315,-93.612436,41.53031,Des Moines,IA,Polk,7144.0,108.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
sold,7618994587,165000.0,1.0,0.0,0.0,1.0,single_family,50311,-93.700533,41.603136,Des Moines,IA,Polk,8233.0,97.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
sold,8680876245,253000.0,1.0,3.0,0.0,3.0,single_family,50317,-93.552467,41.608503,Des Moines,IA,Polk,47960.0,75.0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
sold,8481415623,315000.0,3.0,3.0,2.0,4.0,single_family,50320,-93.570147,41.536719,Des Moines,IA,Polk,20343.0,21.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
sold,7399423653,97000.0,1.0,1.0,2.0,2.0,single_family,50316,-93.601663,41.625645,Des Moines,IA,Polk,6665.0,83.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
sold,7904075898,136000.0,1.0,0.0,2.0,3.0,single_family,50316,-93.592515,41.590547,Des Moines,IA,Polk,5968.0,118.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
sold,7343673803,153000.0,1.0,2.0,0.0,2.0,single_family,50316,-93.60502,41.615836,Des Moines,IA,Polk,6447.0,108.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
sold,7429199141,354900.0,3.0,2.0,0.0,3.0,single_family,50321,-93.647513,41.552635,Des Moines,IA,Polk,26484.0,72.0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
sold,7628594401,165000.0,1.0,1.0,0.0,1.0,condos,50309,-93.622238,41.586098,Des Moines,IA,Polk,925.0,95.0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
sold,8145115163,274000.0,2.0,2.0,2.0,2.0,condos,50309,-93.62137,41.586204,Des Moines,IA,Polk,1206.0,40.0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
sold,7218563811,214000.0,2.0,2.0,0.0,3.0,single_family,50310,-93.687968,41.613461,Des Moines,IA,Polk,11718.0,73.0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
sold,8810983023,109000.0,1.0,0.0,0.0,2.0,single_family,50315,-93.608772,41.532091,Des Moines,IA,Polk,9017.0,71.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
sold,7774132002,155000.0,2.0,1.0,2.0,2.0,townhomes,50317,-93.513884,41.628255,Des Moines,IA,Polk,1308.0,21.0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
sold,8164771985,259500.0,2.0,2.0,0.0,3.0,single_family,50315,-93.637621,41.538349,Des Moines,IA,Polk,14702.0,66.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
sold,8825774453,185000.0,1.0,2.0,0.0,3.0,single_family,50317,-93.570479,41.62319,Des Moines,IA,Polk,8146.0,65.0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
sold,7821191367,272000.0,2.0,0.0,2.0,3.0,single_family,50311,-93.702898,41.6016,Des Moines,IA,Polk,8407.0,84.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
sold,7693489206,185000.0,2.0,1.0,0.0,2.0,single_family,50310,-93.660092,41.617968,Des Moines,IA,Polk,8581.0,77.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
sold,7480078525,230000.0,2.0,1.0,2.0,4.0,single_family,50310,-93.669051,41.613531,Des Moines,IA,Polk,7013.0,84.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
sold,7218824672,159900.0,1.0,1.0,0.0,2.0,single_family,50310,-93.660162,41.632146,Des Moines,IA,Polk,6229.0,76.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
sold,8225042386,69500.0,1.0,1.0,0.0,2.0,single_family,50316,-93.597985,41.606049,Des Moines,IA,Polk,8015.0,73.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
sold,7754616724,399900.0,3.0,2.0,2.0,3.0,single_family,50312,-93.689082,41.576881,Des Moines,IA,Polk,10106.0,61.0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
sold,8600539097,172000.0,2.0,1.0,0.0,2.0,single_family,50315,-93.631405,41.552496,Des Moines,IA,Polk,6621.0,103.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
sold,7996957148,155000.0,2.0,1.0,0.0,2.0,condos,50312,-93.660038,41.583796,Des Moines,IA,Polk,1038.0,55.0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
sold,7439618807,355000.0,3.0,0.0,2.0,4.0,single_family,50311,-93.646302,41.599915,Des Moines,IA,Polk,12197.0,124.0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
sold,8177446777,332500.0,3.0,2.0,2.0,3.0,single_family,50310,-93.658775,41.641282,Des Moines,IA,Polk,9845.0,17.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
sold,8395493659,235000.0,2.0,2.0,0.0,0.0,multi_family,50317,-93.543662,41.618549,Des Moines,IA,Polk,12589.0,47.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
sold,7198795191,160000.0,1.0,0.0,0.0,2.0,single_family,50310,-93.651547,41.620712,Des Moines,IA,Polk,13852.0,84.0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
sold,8528183158,212000.0,2.0,1.0,0.0,2.0,single_family,50310,-93.672193,41.628171,Des Moines,IA,Polk,7405.0,72.0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1
sold,8170221036,197000.0,3.0,2.0,0.0,3.0,single_family,50316,-93.59368,41.615228,Des Moines,IA,Polk,11021.0,65.0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
sold,7007270992,234000.0,2.0,0.0,2.0,3.0,single_family,50315,-93.618449,41.559592,Des Moines,IA,Polk,15028.0,47.0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
sold,7088026289,240000.0,2.0,2.0,2.0,3.0,single_family,50320,-93.585129,41.55232,Des Moines,IA,Polk,14375.0,50.0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
sold,8990578972,114000.0,2.0,0.0,0.0,4.0,single_family,50315,-93.602886,41.548346,Des Moines,IA,Polk,8843.0,74.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
sold,8424951423,280000.0,3.0,2.0,2.0,3.0,single_family,50317,-93.509305,41.625203,Des Moines,IA,Polk,6142.0,25.0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0
sold,7303902819,232000.0,2.0,2.0,0.0,3.0,single_family,50322,-93.700502,41.612108,Des Moines,IA,Polk,7013.0,75.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
sold,7913455543,335000.0,1.0,0.0,0.0,2.0,single_family,50317,-93.575457,41.610313,Des Moines,IA,Polk,6882.0,114.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sold,9579176987,379990.0,3.0,3.0,0.0,4.0,single_family,50317,-93.515506,41.621516,Des Moines,IA,Polk,9714.0,3.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
sold,7473198847,245000.0,2.0,2.0,2.0,3.0,single_family,50311,-93.694593,41.60583,Des Moines,IA,Polk,6621.0,85.0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
sold,7778206066,172900.0,1.0,0.0,0.0,2.0,single_family,50313,-93.632297,41.629134,Des Moines,IA,Polk,5401.0,104.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
sold,8887977609,145000.0,1.0,0.0,0.0,3.0,single_family,50317,-93.568422,41.640108,Des Moines,IA,Polk,13068.0,64.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sold,7316882740,335000.0,2.0,1.0,2.0,3.0,single_family,50312,-93.6923,41.583941,Des Moines,IA,Polk,9583.0,79.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
sold,9270637132,512000.0,2.0,0.0,2.0,4.0,single_family,62702,-89.65223509090909,39.76779086363637,Springfield,IL,Sangamon,443441.0,28.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
sold,8399554728,240000.0,2.0,2.0,1.0,3.0,single_family,62712,-89.639238,39.681726,Springfield,IL,Sangamon,11238.0,39.0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
